Ruben	3.528095006942749
Ruben	6.09591007232666
Ruben	7.9361042976379395
Ruben	2.6382391452789307
Ruben	1.3187611103057861
Ruben	16.62779664993286
Ruben	75.93365120887756
Ruben	1.507641077041626
Ruben	1.9776432514190674
Ruben	2.055929660797119
Ruben	4.4962639808654785
Ruben	17.651784658432007
Ruben	57.54207372665405
Ruben	2.04818058013916
Ruben	2.706224203109741
Ruben	2.121427536010742
Ruben	18.420941591262817
Ruben	42.194000482559204
r	0.8577589988708496
r	15.013212203979492
Ruben	0.33568263053894043
Ruben	11.778596878051758
r	0.4215221405029297
r	23.429426908493042
r	24.36306095123291
